ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
874-38-2824|4290917838140118|Susan|Williams|F|8981 Williams St|CityAnderson|CO|79188|39.1025|-106.9038|44845|Sales Rep|2004-09-18|563551416308|young_adults_female_urban.json|f878cc02e842a202768d518dc6d9ffbf|2023-06-28|05:58:36|1687903200|entertainment|128.95|0|fraud_Shell|41.777922|-106.415506
781-14-4862|4680714526799505|Charles|Smith|M|3813 Smith St|CityAllen|MN|94486|44.5905|-95.0276|323435|Manager|1966-10-27|454267411148|adults_50up_male_rural.json|bb05d0a46d77d3fc8aa3a6da7a385a77|2023-10-02|22:24:07|1696197600|food_dining|212.59|0|fraud_Walgreens|43.345166|-93.983541
757-80-8022|4705165378626334|Joseph|Thomas|M|5094 Young St|CityMoore|WA|70630|48.5121|-121.9083|255933|Manager|1992-08-14|802656127918|adults_2550_male_rural.json|88b4489a82a98523c58aba31bf482997|2023-05-03|20:05:22|1683064800|home|81.25|0|fraud_PetSmart|47.162294|-122.202716
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|eb34357fbe6ab5ecb275faa6f161c730|2023-01-17|02:42:51|1673910000|personal_care|205.45|0|fraud_Kroger|41.438866|-97.117597
306-95-4762|4782735227250285|Elizabeth|Johnson|F|5720 White St|CityWilliams|NY|51033|43.3461|-74.1413|349641|Technician|1988-01-21|174456999930|adults_2550_female_rural.json|aedbde6d986e9b0999a4f0a89431f358|2023-04-02|07:21:57|1680386400|grocery_pos|287.16|0|fraud_PetSmart|45.333392|-75.834698
507-69-6889|4565236106481188|Linda|Garcia|F|1916 Moore St|CityYoung|OR|59974|43.2653|-122.1738|401379|Nurse|1987-10-11|788498971673|adults_2550_female_rural.json|2fe4760fdbe7768b7c7eff698aa8f41b|2023-08-15|09:59:47|1692050400|personal_care|48.89|0|fraud_HomeDepot|44.121273|-124.603363
315-77-7304|4970698024394902|Susan|Moore|F|4031 Brown St|CityGarcia|GA|91347|31.5493|-82.4985|102524|Driver|1984-11-11|903809009189|adults_2550_female_rural.json|daebab70219721e55cbb560edf6f3a25|2023-06-14|17:44:40|1686693600|misc_pos|103.73|0|fraud_CVS|33.209606|-82.012924
747-67-4621|4443414198827330|Richard|Miller|M|7534 White St|CitySmith|NC|85408|34.8189|-77.8463|269533|Clerk|1996-07-26|304514849606|adults_2550_male_rural.json|688640a807e6bd301a28ee55ba0a0be6|2023-09-17|07:11:51|1694901600|food_dining|258.32|0|fraud_Marriott|33.515603|-77.509724
878-20-3668|4694262435642885|Richard|Moore|M|7161 Garcia St|CityJohnson|CA|28835|39.12|-121.9327|394692|Manager|2002-01-14|623004948298|young_adults_male_urban.json|3fedce182d0bc4a9ae0a46de9b334221|2023-09-21|12:22:38|1695247200|personal_care|245.87|0|fraud_Kroger|39.781527|-124.090066
409-48-9723|4891677266254913|Barbara|Miller|F|8032 Davis St|CityThomas|CA|21201|38.4344|-121.2487|461576|Engineer|2000-10-22|773747217510|adults_2550_female_urban.json|7a921db193a60d5786c53742beee8120|2023-11-22|00:24:14|1700607600|personal_care|39.6|0|fraud_Spotify|35.633519|-122.471257
367-70-6730|4199908202475108|Susan|Thompson|F|2149 Jones St|CityThompson|FL|63364|27.0404|-80.6405|291205|Clerk|1979-06-30|106626042775|adults_2550_female_rural.json|d1ab0a317d41daa0c32484076c86b10d|2023-03-24|03:16:54|1679612400|grocery_pos|227.98|0|fraud_Uber|25.627901|-83.518246
409-48-9723|4891677266254913|Barbara|Miller|F|8032 Davis St|CityThomas|CA|21201|38.4344|-121.2487|461576|Engineer|2000-10-22|773747217510|adults_2550_female_urban.json|95860a1bb159d8a349f38828e7c8d755|2023-05-19|09:45:33|1684447200|travel|176.53|0|fraud_Walmart|37.989637|-119.540268
503-43-2646|4296876474571285|Jennifer|Jackson|F|9267 Wilson St|CityGarcia|NC|11871|33.9668|-80.5473|311534|Engineer|1968-09-17|953972134042|adults_50up_female_rural.json|c285440cc04a18efc42ffa43bc674091|2023-03-26|22:42:17|1679785200|gas_transport|35.21|0|fraud_Kroger|33.926491|-82.746185
283-43-9337|4651931025579973|Richard|Miller|M|9240 Young St|CityJohnson|NY|26811|43.6988|-75.2177|294960|Analyst|2001-07-22|880741568576|young_adults_male_urban.json|2f1712c0a5d92d2441c82c61193570e7|2023-05-02|15:50:21|1682978400|personal_care|196.97|0|fraud_Starbucks|43.747178|-73.78032
878-20-3668|4694262435642885|Richard|Moore|M|7161 Garcia St|CityJohnson|CA|28835|39.12|-121.9327|394692|Manager|2002-01-14|623004948298|young_adults_male_urban.json|928f67c14a1e12a1959d6f8985b294cc|2023-10-21|16:34:18|1697839200|shopping_net|62.58|0|fraud_CVS|41.922413|-124.21238
781-14-4862|4680714526799505|Charles|Smith|M|3813 Smith St|CityAllen|MN|94486|44.5905|-95.0276|323435|Manager|1966-10-27|454267411148|adults_50up_male_rural.json|daf973844f8dc365a42755de70ad7215|2023-09-25|07:43:31|1695592800|entertainment|79.85|0|fraud_Lyft|47.186376|-96.27862
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|5842fde22594d85a99334a9b3f939f0a|2023-11-30|02:53:52|1701298800|kids_pets|93.63|0|fraud_Marriott|45.338345|-76.123831
491-27-8777|4715407129615800|Susan|Moore|F|3035 Wilson St|CityMoore|IL|49496|39.6486|-87.6038|499513|Analyst|1971-01-30|765085603523|adults_50up_female_rural.json|cbed3885fb929a18c2206e2f9f59846d|2023-07-22|20:20:50|1689976800|shopping_net|12.71|0|fraud_Lyft|40.976021|-90.343935
409-48-9723|4891677266254913|Barbara|Miller|F|8032 Davis St|CityThomas|CA|21201|38.4344|-121.2487|461576|Engineer|2000-10-22|773747217510|adults_2550_female_urban.json|9ff30bb2046201e278779784f9a48945|2023-08-31|16:42:36|1693432800|grocery_pos|23.35|0|fraud_CVS|39.17229|-122.372253
881-36-2189|4662864212763581|Mary|Thomas|F|3627 Young St|CityJones|IN|95467|38.1059|-86.2127|380633|Sales Rep|1988-03-19|960060931341|adults_2550_female_rural.json|d07e9e8c2636f4a822f8fcd0e7192c2e|2023-02-16|22:03:17|1676502000|shopping_pos|122.32|0|fraud_Nike|37.428141|-87.331345
737-84-4916|4387478379030174|Richard|Thompson|M|4593 Thomas St|CityYoung|TN|43126|36.5653|-85.0895|32112|Accountant|1996-02-13|359495293536|adults_2550_male_urban.json|8fe7e35f7cfcefd22e220a7c6eb977c7|2023-03-26|22:06:48|1679785200|grocery_net|262.26|0|fraud_CVS|38.24848|-84.220626
391-50-5778|4236662362997581|Sarah|Garcia|F|1586 Moore St|CityJohnson|MI|11238|42.6174|-84.4588|476062|Clerk|1959-12-16|771412852218|adults_50up_female_rural.json|55c1c4c59433320a70b0e7d07d83c683|2023-06-10|05:48:27|1686348000|shopping_net|211.46|0|fraud_Uber|44.989422|-81.488801
564-35-9641|4024859491386256|William|Jackson|M|4602 Young St|CityJackson|NY|43466|42.9083|-76.9895|187973|Nurse|2004-07-19|599678238093|young_adults_male_urban.json|7433eec014b6386f94f9139b8ff53ee0|2023-10-31|16:18:02|1698706800|kids_pets|39.49|0|fraud_Marriott|43.315418|-78.042336
367-97-3885|4779477540771328|Joseph|Thomas|M|3828 Taylor St|CityMoore|KS|47318|38.353|-96.9619|70707|Technician|1971-01-14|678234948395|adults_50up_male_rural.json|1095d0f5f98df3a963ceb6b2ee59b594|2023-10-30|15:42:59|1698620400|misc_pos|209.33|0|fraud_HomeDepot|39.343646|-95.584031
892-61-5022|4590915491481416|Elizabeth|Brown|F|1287 Taylor St|CityDavis|MI|21674|43.6837|-83.8401|188743|Sales Rep|2001-01-29|120523483926|young_adults_female_urban.json|1107a28f7411499152e7590eaad5c732|2023-07-08|06:42:38|1688767200|grocery_net|111.61|0|fraud_Target|43.24998|-82.49611
264-59-8990|4827631171992581|Thomas|Davis|M|1239 Thomas St|CityDavis|OR|37287|44.314|-121.9638|192272|Manager|1956-04-11|668497959209|adults_50up_male_rural.json|4177144e7189e61750395dba45ddb7a7|2023-03-26|13:25:40|1679785200|shopping_pos|175.59|0|fraud_Amazon|44.700617|-122.283537
204-95-2493|4933023221600210|Elizabeth|Martin|F|5598 Martin St|CityDavis|OH|64461|41.8451|-81.7706|45411|Technician|1990-11-25|823924824050|adults_2550_female_urban.json|576d22522e0d65feee77303d5ebdf8d4|2023-12-30|07:16:13|1703890800|personal_care|32.19|0|fraud_BP|39.551378|-81.849658
649-60-9538|4049254119927593|Karen|Jackson|F|7408 Miller St|CityTaylor|KS|58541|38.926|-100.3638|325685|Engineer|1986-05-28|436252724613|adults_2550_female_urban.json|f57a2f860c47dcb025cf95cfe4b40753|2023-11-20|17:41:25|1700434800|shopping_net|77.62|0|fraud_Shell|37.795906|-101.923065
878-20-3668|4694262435642885|Richard|Moore|M|7161 Garcia St|CityJohnson|CA|28835|39.12|-121.9327|394692|Manager|2002-01-14|623004948298|young_adults_male_urban.json|da552d444fa8d9511a3ebb3fba6d03cc|2023-05-08|07:33:31|1683496800|misc_net|252.39|0|fraud_BP|38.854441|-120.742161
791-89-3010|4518858360386448|Patricia|Young|F|3925 Anderson St|CityDavis|IL|94712|41.9649|-89.4397|116718|Technician|1972-11-12|384336146647|adults_50up_female_rural.json|6df7ea7a70bc802124dbf8373c4fd285|2023-10-20|17:20:57|1697752800|shopping_pos|232.27|0|fraud_Lyft|43.011583|-87.898248
833-32-9921|4164607817582018|Linda|Allen|F|9648 Moore St|CityMartin|KS|54110|37.6809|-97.112|201416|Accountant|2004-08-12|140419557453|young_adults_female_urban.json|2bc3480081d816394f219a8f1cd75747|2023-10-18|02:22:30|1697580000|entertainment|97.85|0|fraud_Kroger|35.722298|-98.644443
401-83-3254|4232640741966433|William|Taylor|M|5386 Taylor St|CityMoore|MN|16768|48.3515|-93.34|269128|Accountant|1995-12-02|577692631538|adults_2550_male_urban.json|bc6cfdbbf5cc920df9f72426fa8e94c5|2023-06-23|10:40:46|1687471200|entertainment|137.28|0|fraud_BP|47.360122|-93.91859
450-23-2730|4310334673924074|Susan|Jackson|F|1342 Garcia St|CityAnderson|OH|11359|39.0993|-83.9328|23947|Analyst|1971-06-29|229484739673|adults_50up_female_rural.json|5f8fd665b8caea1787fc968b4836795c|2023-05-05|11:20:41|1683237600|gas_transport|101.36|0|fraud_Walgreens|36.921532|-82.348246
215-78-4019|4373657728873709|Jennifer|Anderson|F|9755 Young St|CityTaylor|TX|97721|31.501|-98.2255|300968|Manager|2002-12-20|185020001255|young_adults_female_urban.json|646268f1e8cf26f6e46050348a283b33|2023-10-02|04:28:51|1696197600|entertainment|92.55|0|fraud_DeltaAirlines|30.546718|-99.216325
582-23-7689|4744762155907816|Karen|Johnson|F|9615 Martin St|CityDavis|MN|18289|46.6649|-94.3924|362670|Technician|1968-08-28|970758759189|adults_50up_female_rural.json|7d8887519705e66e677bbdce7b1b8dc7|2023-10-02|04:28:32|1696197600|food_dining|195.04|0|fraud_Spotify|45.900325|-94.730125
894-85-1312|4058302741689065|Jennifer|Wilson|F|2534 Thompson St|CityGarcia|IL|74791|41.9423|-89.8725|235546|Driver|1981-11-06|353245502819|adults_2550_female_urban.json|2d042f6310b0c1366fc0c9a7845c0c39|2023-04-04|16:58:11|1680559200|entertainment|25.17|0|fraud_Spotify|38.994659|-90.654962
750-13-2614|4329861212332785|Sarah|Davis|F|9960 Williams St|CityJohnson|TN|16941|35.0275|-88.2072|122364|Engineer|1964-11-17|230071769979|adults_50up_female_rural.json|be34590c1cf6da490a1e5dd361da900a|2023-03-22|03:28:07|1679439600|grocery_net|282.78|0|fraud_Netflix|37.479772|-87.821686
674-19-2576|4170592968536886|Thomas|Miller|M|8977 Wilson St|CityAnderson|CA|33202|38.5525|-119.2084|386980|Sales Rep|1990-09-09|932608106538|adults_2550_male_urban.json|e8668987b0c0a6ba332bfa800ee70a22|2023-07-22|18:45:59|1689976800|home|260.01|0|fraud_PetSmart|36.022324|-120.18191
341-18-5737|4761139701990352|Jessica|Smith|F|9485 Jackson St|CityWhite|SD|32430|44.1933|-98.6892|156603|Sales Rep|2000-05-22|807457874748|adults_2550_female_rural.json|04e3dfeca3b4060d662b4dbf1d8db8fb|2023-08-23|20:43:46|1692741600|shopping_pos|220.2|0|fraud_Lyft|43.203572|-97.761101
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|7b5538f1ab0d56944484a93f9b49e145|2023-08-16|13:13:37|1692136800|entertainment|120.81|0|fraud_Walmart|41.099101|-78.32224
779-38-9858|4875004942234607|Barbara|Jones|F|3602 Moore St|CityMiller|SD|23817|44.8981|-100.9585|47699|Driver|1988-08-11|866018464139|adults_2550_female_urban.json|89ad9272c5a0e3b9e123acf459d4e15e|2023-01-05|23:47:24|1672873200|shopping_net|1919.6|1|fraud_BP|46.164632|-98.824383
283-35-3194|4726994614286881|Jessica|Garcia|F|5969 Davis St|CityGarcia|CA|40733|38.2585|-119.9986|458928|Engineer|1992-06-26|791782742725|adults_2550_female_rural.json|38c492afd5e33b2f103f8caccf4a466e|2023-06-01|06:30:01|1685570400|grocery_pos|65.23|0|fraud_Walmart|36.862787|-117.957087
858-48-2446|4700265102002248|Jennifer|Garcia|F|7727 Thompson St|CityDavis|MO|92555|36.6584|-92.3856|436175|Teacher|1971-08-26|381129977243|adults_50up_female_rural.json|2c3ee9a46bd1d4021f21385ff5d45ff6|2023-02-22|15:39:47|1677020400|misc_net|239.11|0|fraud_Netflix|36.104919|-93.492009
625-42-9636|4118005902120515|Mary|Taylor|F|8715 Williams St|CityWilliams|NY|84813|41.2509|-74.198|230850|Driver|1978-03-11|965707898093|adults_2550_female_urban.json|e190b6bb96488fef5a10a80b807846ae|2023-03-12|22:37:43|1678575600|travel|38.61|0|fraud_Nike|42.06412|-71.892777
854-11-2568|4131822217786520|Jennifer|Moore|F|9715 Johnson St|CityAnderson|NY|80128|43.9929|-75.7288|143447|Sales Rep|1981-09-27|709892806250|adults_2550_female_urban.json|d43d399d27c82b180fdde334db5af14b|2023-02-04|09:29:48|1675465200|health_fitness|240.94|0|fraud_Nike|43.228285|-78.565196
778-21-4904|4927562551006506|Elizabeth|Garcia|F|2146 Wilson St|CityMartin|NC|64510|36.7241|-78.4787|213297|Teacher|1957-06-22|457820374442|adults_50up_female_rural.json|8b90b76a4037cf2f8c04e78e07c90266|2023-08-02|10:33:00|1690927200|shopping_pos|230.72|0|fraud_Shell|34.407955|-79.846756
424-19-6531|4230213990894880|Sarah|Wilson|F|5609 Martin St|CityAnderson|CO|16937|38.9538|-106.6487|132604|Engineer|2004-06-29|133671300558|young_adults_female_urban.json|da2f5ace7f377c03da8ac73fd3b330fd|2023-10-28|10:27:34|1698444000|food_dining|272.91|0|fraud_BP|39.891931|-108.863256
450-23-2730|4310334673924074|Susan|Jackson|F|1342 Garcia St|CityAnderson|OH|11359|39.0993|-83.9328|23947|Analyst|1971-06-29|229484739673|adults_50up_female_rural.json|1975f83bfb70c81921d10b247ad09bf9|2023-02-21|18:17:00|1676934000|gas_transport|268.8|0|fraud_Starbucks|36.113931|-81.809037
401-83-3254|4232640741966433|William|Taylor|M|5386 Taylor St|CityMoore|MN|16768|48.3515|-93.34|269128|Accountant|1995-12-02|577692631538|adults_2550_male_urban.json|ec38d71755c1498bca70a19636342568|2023-12-28|18:48:43|1703718000|gas_transport|211.04|0|fraud_CVS|48.820127|-94.205629
582-23-7689|4744762155907816|Karen|Johnson|F|9615 Martin St|CityDavis|MN|18289|46.6649|-94.3924|362670|Technician|1968-08-28|970758759189|adults_50up_female_rural.json|046f77013124df71d30c9dfa417d38ec|2023-07-14|14:57:10|1689285600|misc_net|65.83|0|fraud_Spotify|44.33352|-95.117346
874-38-2824|4290917838140118|Susan|Williams|F|8981 Williams St|CityAnderson|CO|79188|39.1025|-106.9038|44845|Sales Rep|2004-09-18|563551416308|young_adults_female_urban.json|08b327312343bd54f0d4668f3a57a4cd|2023-03-19|19:54:42|1679180400|personal_care|90.09|0|fraud_Amazon|38.78334|-105.190317
213-77-5434|4432093039775103|Barbara|Smith|F|4312 Garcia St|CityMiller|MO|89507|39.0285|-91.2589|433792|Accountant|1969-05-21|664577956631|adults_50up_female_rural.json|686f59b95db02835238b0e9bbce51a30|2023-05-31|21:11:32|1685484000|grocery_pos|121.23|0|fraud_Walmart|41.51208|-89.719909
842-36-4908|4557032152341277|Jessica|Martin|F|2152 Brown St|CitySmith|OR|72328|45.7202|-118.6453|320026|Driver|2002-12-21|805508388194|young_adults_female_urban.json|a5e86b8dd2f7355530783306c813ddb9|2023-11-08|21:24:16|1699398000|gas_transport|142.6|0|fraud_Walmart|47.649431|-121.063123
757-80-8022|4705165378626334|Joseph|Thomas|M|5094 Young St|CityMoore|WA|70630|48.5121|-121.9083|255933|Manager|1992-08-14|802656127918|adults_2550_male_rural.json|14f706a2a0c4411fafede17803e4b183|2023-04-16|07:43:36|1681596000|travel|169.8|0|fraud_Target|47.131081|-123.835425
892-61-5022|4590915491481416|Elizabeth|Brown|F|1287 Taylor St|CityDavis|MI|21674|43.6837|-83.8401|188743|Sales Rep|2001-01-29|120523483926|young_adults_female_urban.json|7afbff4442d2298904ead0f235cf62e4|2023-12-14|05:47:46|1702508400|shopping_net|117.36|0|fraud_Uber|44.607702|-86.508387
848-56-9041|4833458553788558|Thomas|Taylor|M|286 Jones St|CityWilliams|KS|48651|39.2408|-99.8746|125764|Clerk|1978-07-17|146765679818|adults_2550_male_rural.json|d81b8150d0d8ca6a6922fc0ac95e17fd|2023-06-18|08:13:19|1687039200|gas_transport|267.71|0|fraud_CVS|40.55303|-98.141287
674-79-7838|4466721003727033|Thomas|Miller|M|621 Taylor St|CityTaylor|PA|35236|40.9408|-75.5771|374802|Sales Rep|1958-11-22|139423389208|adults_50up_male_rural.json|902a1baf49ed5b59cc9b8425d399ef64|2023-11-21|12:03:13|1700521200|food_dining|36.85|0|fraud_Starbucks|41.32238|-76.974772
374-33-1550|4477877274023745|David|Thompson|M|3378 Smith St|CityJackson|OR|97983|44.0469|-121.1432|66957|Sales Rep|1979-06-30|475200431734|adults_2550_male_urban.json|03afc7e67400beaaefd065484c22d167|2023-12-04|03:51:54|1701644400|shopping_net|840.05|1|fraud_Starbucks|41.297794|-123.270588
898-79-3883|4500741186202341|Robert|Anderson|M|7137 Taylor St|CityBrown|CA|55341|35.5669|-120.0257|300335|Clerk|2000-04-17|229507752295|adults_2550_male_urban.json|0c82990e84d5080b0c9454e85af7da44|2023-01-01|00:09:04|1672527600|food_dining|226.59|0|fraud_Shell|36.837261|-119.660971
858-48-2446|4700265102002248|Jennifer|Garcia|F|7727 Thompson St|CityDavis|MO|92555|36.6584|-92.3856|436175|Teacher|1971-08-26|381129977243|adults_50up_female_rural.json|8e0b20306e1d1382332a720f47a480da|2023-01-22|20:27:32|1674342000|misc_net|226.91|0|fraud_Amazon|39.31943|-90.756233
892-61-5022|4590915491481416|Elizabeth|Brown|F|1287 Taylor St|CityDavis|MI|21674|43.6837|-83.8401|188743|Sales Rep|2001-01-29|120523483926|young_adults_female_urban.json|4e3ffc4ed2d84af132bed1a9ccb6b85d|2023-01-06|17:21:07|1672959600|entertainment|26.41|0|fraud_Starbucks|42.469085|-84.161531
788-82-9631|4066558856955178|William|Williams|M|7376 Jones St|CityAllen|FL|22960|28.8695|-82.8947|215837|Engineer|1978-08-19|634990297380|adults_2550_male_rural.json|790c7f9fa653e8648d9191713f36cb4b|2023-08-15|21:02:23|1692050400|grocery_pos|209.63|0|fraud_Walmart|31.135417|-82.963027
306-95-4762|4782735227250285|Elizabeth|Johnson|F|5720 White St|CityWilliams|NY|51033|43.3461|-74.1413|349641|Technician|1988-01-21|174456999930|adults_2550_female_rural.json|a039010755290fbeef0e3f267786ca38|2023-06-23|00:56:20|1687471200|grocery_net|208.13|0|fraud_HomeDepot|43.745237|-72.449759
788-82-9631|4066558856955178|William|Williams|M|7376 Jones St|CityAllen|FL|22960|28.8695|-82.8947|215837|Engineer|1978-08-19|634990297380|adults_2550_male_rural.json|fcd83ae07fa40aeffd3360ba9e214ac1|2023-03-13|17:19:29|1678662000|kids_pets|229.84|0|fraud_Walgreens|26.114168|-83.409289
546-49-2495|4301512089147876|Susan|Young|F|6603 Anderson St|CityWhite|OH|34128|41.4741|-83.8533|123530|Teacher|1985-07-11|667254333806|adults_2550_female_rural.json|765cc4e5c01aa9545e5412bad27806d1|2023-03-13|08:18:40|1678662000|kids_pets|296.44|0|fraud_HomeDepot|42.579382|-85.89761
367-97-3885|4779477540771328|Joseph|Thomas|M|3828 Taylor St|CityMoore|KS|47318|38.353|-96.9619|70707|Technician|1971-01-14|678234948395|adults_50up_male_rural.json|74dd15af5d67932d064f7d47cdbd4601|2023-09-04|03:28:07|1693778400|travel|82.78|0|fraud_Shell|36.340421|-94.754235
674-79-7838|4466721003727033|Thomas|Miller|M|621 Taylor St|CityTaylor|PA|35236|40.9408|-75.5771|374802|Sales Rep|1958-11-22|139423389208|adults_50up_male_rural.json|7a165b9c5f5b9959a29d0f03b945c6ae|2023-09-17|11:12:53|1694901600|health_fitness|221.26|0|fraud_Target|42.604084|-76.724169
842-36-4908|4557032152341277|Jessica|Martin|F|2152 Brown St|CitySmith|OR|72328|45.7202|-118.6453|320026|Driver|2002-12-21|805508388194|young_adults_female_urban.json|23ae0afa2d393168b97dace47e85985f|2023-02-25|10:35:07|1677279600|travel|91.86|0|fraud_Kroger|46.509443|-120.090295
674-79-7838|4466721003727033|Thomas|Miller|M|621 Taylor St|CityTaylor|PA|35236|40.9408|-75.5771|374802|Sales Rep|1958-11-22|139423389208|adults_50up_male_rural.json|bd958c9f6ac84f74a5d3f4c4fba29ef7|2023-07-27|03:17:37|1690408800|grocery_pos|188.99|0|fraud_Walmart|40.908087|-76.826337
674-79-7838|4466721003727033|Thomas|Miller|M|621 Taylor St|CityTaylor|PA|35236|40.9408|-75.5771|374802|Sales Rep|1958-11-22|139423389208|adults_50up_male_rural.json|2f2af44c5d6d8d5e74a55b38da177991|2023-02-27|10:44:34|1677452400|travel|105.24|0|fraud_PetSmart|42.447228|-75.760138
833-32-9921|4164607817582018|Linda|Allen|F|9648 Moore St|CityMartin|KS|54110|37.6809|-97.112|201416|Accountant|2004-08-12|140419557453|young_adults_female_urban.json|6d6db22deb560d6fa64a34627085b0e6|2023-02-09|20:01:50|1675897200|shopping_net|1153.36|1|fraud_Shell|36.228109|-97.074853
